,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
459,0.8942649364471436,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
63,0.7164779901504517,11,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1948,0.9273451566696168,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
142,0.6970932483673096,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
475,0.921144962310791,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
317,0.8245886564254761,4,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
284,0.8667924404144287,17,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
1655,0.8740044832229614,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1507,0.8101757764816284,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1075,0.8142430186271667,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1487,0.8855527639389038,12,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2082,0.9234051704406738,16,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2212,0.9011750817298888,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
706,0.9113880395889282,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
309,0.8746664524078369,8,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
865,0.892587423324585,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1985,0.8515836000442505,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
718,0.9683088064193726,17,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
2397,0.8674825429916382,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
811,0.8900409936904907,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1599,0.828836977481842,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1447,0.8937078714370728,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1718,0.8550375699996948,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
81,0.9082691073417664,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1665,0.9134105443954468,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
123,0.5692157745361328,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
894,0.8924072980880737,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
372,0.8412246704101562,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
1475,0.9094995260238647,11,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
489,0.8221136331558228,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1495,0.9471467137336732,3,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1547,0.9143228530883788,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1147,0.9062398076057434,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1814,0.875355064868927,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
147,0.524748682975769,14,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
57,0.7729384899139404,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
167,0.4738279581069946,19,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
273,0.8746283054351807,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
70,0.6566790342330933,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
734,0.9313202500343324,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
91,0.5599790215492249,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1504,0.8910011053085327,6,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
2457,0.8397659659385681,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
245,0.8599162101745605,19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
183,0.5443857908248901,13,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1215,0.8872762322425842,16,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1079,0.8322997093200684,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
177,0.2874423861503601,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
107,0.5757045745849609,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2604,0.8558660745620728,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
729,0.8633381128311157,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
2422,0.9208002090454102,13,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1326,0.8900116682052612,8,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
221,0.3652674853801727,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
330,0.8530698418617249,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
604,0.8462160229682922,6,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2631,0.8075775504112244,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1162,0.8567949533462524,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1602,0.914458155632019,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
130,0.5437872409820557,10,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2602,0.8490892648696899,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
988,0.875645101070404,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0
1656,0.8450684547424316,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
137,0.2927648425102234,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
588,0.8947750329971313,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
99,0.5288528203964233,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2366,0.8720182180404663,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1589,0.7889600396156311,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1241,0.8964539766311646,14,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2610,0.9700808525085448,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2211,0.8850052356719971,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
2356,0.8747305870056152,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1034,0.9000897407531738,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1334,0.8376750349998474,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
527,0.973016619682312,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
313,0.8554568290710449,12,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2619,0.8863229751586914,11,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
355,0.903121829032898,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
1620,0.8518019914627075,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
157,0.4653812646865845,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2114,0.8788007497787476,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
903,0.8422387838363647,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
332,0.9243868589401244,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
1913,0.8922101259231567,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2630,0.8231270909309387,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
126,0.6778723001480103,17,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
45,0.6074132919311523,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2275,0.9382526874542236,5,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2207,0.8701303005218506,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
607,0.8742871284484863,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
960,0.8793557286262512,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2411,0.8855878114700317,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1999,0.9332433938980104,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
1,0.6912457942962646,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1811,0.8816745281219482,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1482,0.8632520437240601,8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1491,0.8516103029251099,4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
110,0.9959036111831664,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1698,0.8647457361221313,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
907,0.8442208766937256,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1912,0.902790904045105,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1409,0.7862955927848816,12,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1044,0.8445027470588684,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1607,0.8905513286590576,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2322,0.8964782953262329,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
2080,0.9824389815330504,5,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1960,0.8048890829086304,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
549,0.8957979679107666,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2282,0.9879581928253174,15,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
1710,0.9139981269836426,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1765,0.8980072140693665,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
139,0.4054755866527557,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
923,0.8643335103988647,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1719,0.8421313762664795,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1119,0.8652869462966919,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
83,0.7984641194343567,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1154,0.8784939050674438,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1782,0.7553578615188599,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
297,0.9665595293045044,9,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
194,0.1882859021425247,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1464,0.9562957286834716,10,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
507,0.8240199685096741,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2081,0.9399493336677552,16,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1535,0.8954709768295288,15,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
2413,0.8561858534812927,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1968,0.9289357662200928,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0
2107,0.902656078338623,11,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1675,0.9173790812492372,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
13,0.7300222516059875,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
608,0.8880679607391357,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
949,0.8770855665206909,15,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
340,0.9030984044075012,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
1194,0.8352917432785034,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
529,0.9434428215026855,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1227,0.8701531887054443,10,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1249,0.8346570730209351,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2253,0.8879647254943848,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
1922,0.978713035583496,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
623,0.9183068871498108,18,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1747,0.8163480758666992,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1570,0.8460594415664673,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1293,0.9002776145935059,16,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
676,0.929986298084259,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
992,0.895210862159729,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0,0.0,0.0,0.0
2442,0.8555563688278198,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1175,0.9108456373214722,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
980,0.8853282332420349,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
726,0.804122805595398,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
1613,0.8306528329849243,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
935,0.9742687940597534,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1834,0.9389207363128662,7,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1813,0.8932039737701416,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1539,0.9125373363494872,17,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1389,0.8314170241355896,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
506,0.8683279156684875,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
895,0.8896671533584595,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2008,0.9903855919837952,15,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
486,0.87238609790802,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1305,0.935155749320984,10,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
1062,0.8697797060012817,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
985,0.8964453935623169,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1395,0.9034688472747804,11,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1309,0.8587474226951599,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
2028,0.9448971152305604,11,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
2271,0.920487642288208,18,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2580,0.8951562643051147,13,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1963,0.8407645225524902,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2240,0.8655457496643066,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2269,0.8892738819122314,7,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
1198,0.901819944381714,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
106,0.5302109122276306,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1575,0.944156050682068,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1103,0.9172730445861816,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1694,0.8748255968093872,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
900,0.8897846937179565,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2016,0.8111107349395752,10,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0
77,0.6635456085205078,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
178,0.2635209858417511,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1533,0.8944419622421265,15,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1261,0.9004576802253723,19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
2228,0.8990309834480286,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1115,0.8499484062194824,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1630,0.8628643751144409,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
680,0.8469785451889038,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
2344,0.8937062621116638,13,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
473,0.9248661994934082,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
525,0.9582587480545044,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1380,0.8948584794998169,17,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1210,0.9215579032897948,5,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1122,0.9158322811126708,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2498,0.8612176179885864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
642,0.8992109298706055,10,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1936,0.9185634851455688,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1906,0.8554469347000122,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2075,0.9173729419708252,18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
875,0.8707429766654968,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
230,0.3571273684501648,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1545,0.8834879398345947,2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
51,0.736625611782074,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
956,0.8881855010986328,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0
121,0.4857969582080841,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2553,0.8642817735671997,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
1618,0.8588330745697021,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1184,0.8807754516601562,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2203,0.9186209440231324,15,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1471,0.8229532241821289,9,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1553,0.9253830909729004,11,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1795,0.9596718549728394,14,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2583,0.8856096267700195,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
674,0.9139649868011476,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
462,0.9018113017082214,7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1597,0.87392258644104,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
38,0.7239105701446533,16,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1634,0.8454223871231079,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1746,0.8466091752052307,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2414,0.8692697882652283,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1277,0.8842134475708008,13,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
226,0.4594576060771942,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1849,0.9903484582901,15,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1608,0.8629595041275024,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1683,0.910110890865326,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1842,0.948530912399292,5,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1233,0.7907497882843018,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
663,0.8581339120864868,8,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1287,0.8967947959899902,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
