model,training,eval_lang,step,pred_langs,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Step1,step_Step50+sbeam8
kaz_Cyrl,['kaz_Cyrl'],ydd_Hebr,Step50+sbeam8,{'kaz_Cyrl': 0.91},0.8594598174095154,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],heb_Hebr,Step50+sbeam8,"{'kaz_Cyrl': 0.77, 'eng_Latn': 0.15}",0.8771301507949829,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],arb_Arab,Step50+sbeam8,"{'kaz_Cyrl': 0.31, 'eng_Latn': 0.5}",0.8394041657447815,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],amh_Ethi,Step50+sbeam8,{'kaz_Cyrl': 0.89},0.8479447960853577,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.26, 'kaz_Cyrl': 0.46}",0.9090609550476074,13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],hin_Deva,Step50+sbeam8,"{'kaz_Cyrl': 0.59, 'eng_Latn': 0.27}",0.8854814767837524,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],urd_Arab,Step50+sbeam8,"{'kaz_Cyrl': 0.83, 'eng_Latn': 0.08}",0.8639367818832397,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],guj_Gujr,Step50+sbeam8,{'kaz_Cyrl': 0.96},0.926669716835022,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],sin_Sinh,Step50+sbeam8,{'kaz_Cyrl': 0.91},0.9169372320175172,16,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],pan_Guru,Step50+sbeam8,{'kaz_Cyrl': 0.93},0.8533170819282532,15,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],tur_Latn,Step50+sbeam8,"{'tur_Latn': 0.21, 'kaz_Cyrl': 0.52, 'eng_Latn': 0.07}",0.8700727224349976,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],kaz_Cyrl,Step50+sbeam8,{'kaz_Cyrl': 0.99},0.9859778881072998,10,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],cmn_Hani,Step50+sbeam8,"{'kaz_Cyrl': 0.52, 'eng_Latn': 0.25}",0.7757003903388977,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],jpn_Jpan,Step50+sbeam8,"{'kaz_Cyrl': 0.61, 'eng_Latn': 0.19}",0.8497061729431152,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0
kaz_Cyrl,['kaz_Cyrl'],kor_Hang,Step1,"{'kaz_Cyrl': 0.68, 'eng_Latn': 0.15}",0.8766454458236694,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_Cyrl,['kaz_Cyrl'],mon_Cyrl,Step1,{'kaz_Cyrl': 0.98},0.9376083016395568,14,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_Cyrl,['kaz_Cyrl'],hun_Latn,Step1,"{'kaz_Cyrl': 0.66, 'eng_Latn': 0.07}",0.8994527459144592,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_Cyrl,['kaz_Cyrl'],mhr_Cyrl,Step1,{'kaz_Cyrl': 0.91},0.8689402341842651,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
kaz_Cyrl,['kaz_Cyrl'],fin_Latn,Step1,"{'kaz_Cyrl': 0.58, 'eng_Latn': 0.27}",0.8368062973022461,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0
hin_pan,"['hin_Deva', 'pan_Guru']",deu_Latn,Step50+sbeam8,"{'deu_Latn': 0.63, 'eng_Latn': 0.16}",0.8816745281219482,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",ydd_Hebr,Step50+sbeam8,"{'pan_Guru': 0.85, 'eng_Latn': 0.06}",0.8510162830352783,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",heb_Hebr,Step50+sbeam8,"{'hin_Deva': 0.84, 'eng_Latn': 0.1}",0.8481546640396118,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",arb_Arab,Step50+sbeam8,"{'eng_Latn': 0.65, 'hin_Deva': 0.29}",0.885272741317749,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",amh_Ethi,Step50+sbeam8,{'pan_Guru': 0.98},0.8595626950263977,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",mlt_Latn,Step50+sbeam8,{'eng_Latn': 0.67},0.9081894755363464,13,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",hin_Deva,Step50+sbeam8,"{'hin_Deva': 0.73, 'eng_Latn': 0.23}",0.9114505052566528,7,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",urd_Arab,Step50+sbeam8,"{'hin_Deva': 0.77, 'pan_Guru': 0.09, 'eng_Latn': 0.09}",0.8947799205780029,18,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",guj_Gujr,Step50+sbeam8,"{'pan_Guru': 0.91, 'hin_Deva': 0.06}",0.9572629928588868,5,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",sin_Sinh,Step50+sbeam8,"{'pan_Guru': 0.89, 'hin_Deva': 0.06}",0.9126707911491394,16,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",pan_Guru,Step50+sbeam8,{'pan_Guru': 1.0},0.9966883659362792,15,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",tur_Latn,Step50+sbeam8,"{'hin_Deva': 0.32, 'eng_Latn': 0.09, 'tur_Latn': 0.26}",0.8712185025215149,17,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",kaz_Cyrl,Step50+sbeam8,"{'eng_Latn': 0.15, 'hin_Deva': 0.58}",0.8790918588638306,10,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",cmn_Hani,Step50+sbeam8,"{'eng_Latn': 0.24, 'hin_Deva': 0.43, 'cmn_Hani': 0.2}",0.8302698135375977,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",jpn_Jpan,Step50+sbeam8,"{'eng_Latn': 0.16, 'hin_Deva': 0.76}",0.8478301763534546,9,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",kor_Hang,Step50+sbeam8,"{'eng_Latn': 0.15, 'hin_Deva': 0.72}",0.9333889484405518,11,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",mon_Cyrl,Step50+sbeam8,{'pan_Guru': 0.9},0.92527174949646,14,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",hun_Latn,Step50+sbeam8,"{'hin_Deva': 0.11, 'eng_Latn': 0.18, 'deu_Latn': 0.11}",0.8491249680519104,8,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",mhr_Cyrl,Step50+sbeam8,"{'eng_Latn': 0.16, 'hin_Deva': 0.13, 'pan_Guru': 0.29}",0.7395911812782288,12,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
hin_pan,"['hin_Deva', 'pan_Guru']",fin_Latn,Step50+sbeam8,"{'hin_Deva': 0.31, 'fin_Latn': 0.07, 'eng_Latn': 0.27}",0.7536292672157288,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0
arab-script,"['arb_Arab', 'heb_Hebr']",deu_Latn,Base,{'deu_Latn': 0.96},0.91347336769104,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",ydd_Hebr,Base,"{'arb_Arab': 0.55, 'urd_Arab': 0.32}",0.8888028860092163,19,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",heb_Hebr,Base,"{'arb_Arab': 0.73, 'heb_Hebr': 0.19}",0.8995968103408813,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",arb_Arab,Base,{'arb_Arab': 1.0},0.9416115283966064,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",amh_Ethi,Base,"{'urd_Arab': 0.63, 'eng_Latn': 0.1, 'arb_Arab': 0.17}",0.8543691635131836,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",mlt_Latn,Base,"{'eng_Latn': 0.65, 'arb_Arab': 0.06}",0.9000571966171265,13,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",hin_Deva,Base,"{'urd_Arab': 0.71, 'eng_Latn': 0.27}",0.906741976737976,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",urd_Arab,Base,{'urd_Arab': 0.99},0.9735403656959534,18,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",guj_Gujr,Base,"{'urd_Arab': 0.89, 'eng_Latn': 0.07}",0.8960202932357788,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",sin_Sinh,Base,{'urd_Arab': 0.93},0.9091222286224364,16,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",pan_Guru,Base,{'urd_Arab': 0.98},0.8998717665672302,15,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",tur_Latn,Base,{'tur_Latn': 0.89},0.8960644006729126,17,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",kaz_Cyrl,Base,"{'eng_Latn': 0.1, 'kaz_Cyrl': 0.11, 'tur_Latn': 0.23, 'urd_Arab': 0.36}",0.8730992674827576,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",cmn_Hani,Base,{'cmn_Hani': 0.94},0.9077728986740112,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",jpn_Jpan,Base,"{'jpn_Jpan': 0.06, 'eng_Latn': 0.39, 'arb_Arab': 0.15, 'cmn_Hani': 0.18, 'urd_Arab': 0.1}",0.8963925838470459,9,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",kor_Hang,Base,"{'eng_Latn': 0.24, 'arb_Arab': 0.48}",0.8947910666465759,11,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",mon_Cyrl,Base,"{'urd_Arab': 0.57, 'eng_Latn': 0.21}",0.9033824801445008,14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",hun_Latn,Base,"{'tur_Latn': 0.22, 'eng_Latn': 0.16, 'deu_Latn': 0.11, 'arb_Arab': 0.07}",0.8670601844787598,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",mhr_Cyrl,Base,"{'urd_Arab': 0.31, 'mon_Cyrl': 0.16, 'kaz_Cyrl': 0.18, 'tur_Latn': 0.12}",0.8896768093109131,12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
arab-script,"['arb_Arab', 'heb_Hebr']",fin_Latn,Base,"{'deu_Latn': 0.34, 'eng_Latn': 0.16}",0.8785260915756226,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],deu_Latn,Base,"{'eng_Latn': 0.61, 'guj_Gujr': 0.33}",0.8603860139846802,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],ydd_Hebr,Base,{'guj_Gujr': 0.95},0.9107693433761596,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],heb_Hebr,Base,"{'guj_Gujr': 0.79, 'eng_Latn': 0.18}",0.8830952644348145,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],arb_Arab,Base,"{'eng_Latn': 0.49, 'guj_Gujr': 0.47}",0.8683221340179443,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],amh_Ethi,Base,{'guj_Gujr': 0.96},0.8554469347000122,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],mlt_Latn,Base,"{'eng_Latn': 0.67, 'guj_Gujr': 0.25}",0.8933269381523132,13,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],hin_Deva,Base,"{'guj_Gujr': 0.72, 'eng_Latn': 0.26}",0.9034240245819092,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],urd_Arab,Base,{'guj_Gujr': 0.94},0.9040297865867616,18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],guj_Gujr,Base,{'guj_Gujr': 0.99},0.978713035583496,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],sin_Sinh,Base,{'guj_Gujr': 0.99},0.9185711741447448,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],pan_Guru,Base,{'guj_Gujr': 0.99},0.9359499216079712,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],tur_Latn,Base,"{'guj_Gujr': 0.63, 'eng_Latn': 0.26}",0.8567837476730347,17,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],kaz_Cyrl,Base,{'guj_Gujr': 0.95},0.8795280456542969,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],cmn_Hani,Base,"{'guj_Gujr': 0.31, 'eng_Latn': 0.48}",0.8251966238021851,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],jpn_Jpan,Base,"{'guj_Gujr': 0.75, 'eng_Latn': 0.19}",0.8568607568740845,9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],kor_Hang,Base,"{'guj_Gujr': 0.73, 'eng_Latn': 0.23}",0.9028890132904052,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],mon_Cyrl,Base,{'guj_Gujr': 0.94},0.9224302172660828,14,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],hun_Latn,Base,"{'guj_Gujr': 0.51, 'eng_Latn': 0.34}",0.8639329671859741,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],mhr_Cyrl,Base,{'guj_Gujr': 0.96},0.8662346601486206,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
guj_Gujr,['guj_Gujr'],fin_Latn,Base,"{'guj_Gujr': 0.59, 'eng_Latn': 0.34}",0.8496907353401184,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0
tur_pan,"['tur_Latn', 'pan_Guru']",deu_Latn,Step50+sbeam8,"{'deu_Latn': 0.88, 'tur_Latn': 0.08}",0.9337795972824096,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",ydd_Hebr,Step50+sbeam8,{'pan_Guru': 0.94},0.8464511632919312,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",heb_Hebr,Step50+sbeam8,"{'pan_Guru': 0.13, 'tur_Latn': 0.82}",0.8958225250244141,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",arb_Arab,Step50+sbeam8,"{'tur_Latn': 0.25, 'pan_Guru': 0.61, 'eng_Latn': 0.1}",0.8846290111541748,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",amh_Ethi,Step50+sbeam8,{'pan_Guru': 0.97},0.8515836000442505,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",mlt_Latn,Step50+sbeam8,"{'eng_Latn': 0.29, 'tur_Latn': 0.5}",0.9007192850112915,13,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",hin_Deva,Step50+sbeam8,"{'pan_Guru': 0.77, 'eng_Latn': 0.22}",0.9374715089797974,7,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",urd_Arab,Step50+sbeam8,{'pan_Guru': 0.97},0.919367253780365,18,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",guj_Gujr,Step50+sbeam8,{'pan_Guru': 0.99},0.948326826095581,5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",sin_Sinh,Step50+sbeam8,{'pan_Guru': 0.99},0.9254023432731628,16,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",pan_Guru,Step50+sbeam8,{'pan_Guru': 1.0},0.9903855919837952,15,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",tur_Latn,Step50+sbeam8,{'tur_Latn': 0.99},0.9462836980819702,17,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",kaz_Cyrl,Step50+sbeam8,"{'pan_Guru': 0.13, 'tur_Latn': 0.84}",0.8111107349395752,10,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",cmn_Hani,Step50+sbeam8,"{'tur_Latn': 0.43, 'pan_Guru': 0.45, 'eng_Latn': 0.06}",0.8478501439094543,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",jpn_Jpan,Step50+sbeam8,"{'pan_Guru': 0.18, 'tur_Latn': 0.62, 'eng_Latn': 0.08}",0.8291612863540649,9,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0
tur_pan,"['tur_Latn', 'pan_Guru']",kor_Hang,Step1,{'tur_Latn': 0.94},0.9113109707832336,11,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1.0,0.0
tur_pan,"['tur_Latn', 'pan_Guru']",mon_Cyrl,Base,"{'pan_Guru': 0.44, 'tur_Latn': 0.52}",0.906948447227478,14,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
tur_pan,"['tur_Latn', 'pan_Guru']",hun_Latn,Base,{'tur_Latn': 0.84},0.9023882150650024,8,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
tur_pan,"['tur_Latn', 'pan_Guru']",mhr_Cyrl,Base,{'tur_Latn': 0.97},0.8817254900932312,12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
tur_pan,"['tur_Latn', 'pan_Guru']",fin_Latn,Base,"{'tur_Latn': 0.83, 'fin_Latn': 0.06}",0.8933674097061157,4,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",deu_Latn,Base,"{'eng_Latn': 0.58, 'guj_Gujr': 0.12, 'pan_Guru': 0.13}",0.873703122138977,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",ydd_Hebr,Base,{'guj_Gujr': 0.91},0.9070823192596436,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",heb_Hebr,Base,"{'pan_Guru': 0.71, 'eng_Latn': 0.18}",0.8896424770355225,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",arb_Arab,Base,"{'eng_Latn': 0.63, 'pan_Guru': 0.2, 'guj_Gujr': 0.11}",0.8658332228660583,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",amh_Ethi,Base,{'pan_Guru': 0.92},0.8659998178482056,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",mlt_Latn,Base,"{'eng_Latn': 0.77, 'guj_Gujr': 0.12}",0.891653299331665,13,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",hin_Deva,Base,"{'hin_Deva': 0.11, 'eng_Latn': 0.35, 'guj_Gujr': 0.23, 'pan_Guru': 0.25}",0.9191535711288452,7,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",urd_Arab,Base,"{'pan_Guru': 0.87, 'guj_Gujr': 0.06}",0.9141577482223512,18,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",guj_Gujr,Base,{'guj_Gujr': 0.99},0.9824389815330504,5,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",sin_Sinh,Base,"{'pan_Guru': 0.38, 'guj_Gujr': 0.6}",0.923194944858551,16,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",pan_Guru,Base,{'pan_Guru': 1.0},0.9882717728614808,15,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",tur_Latn,Base,"{'pan_Guru': 0.15, 'eng_Latn': 0.44, 'guj_Gujr': 0.18}",0.8584739565849304,17,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",kaz_Cyrl,Base,"{'eng_Latn': 0.06, 'guj_Gujr': 0.9}",0.8867422938346863,10,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",cmn_Hani,Base,"{'eng_Latn': 0.48, 'hin_Deva': 0.1, 'cmn_Hani': 0.11, 'pan_Guru': 0.08, 'guj_Gujr': 0.11}",0.8124768733978271,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
pan_guj,"['pan_Guru', 'guj_Gujr']",jpn_Jpan,Base,"{'hin_Deva': 0.07, 'guj_Gujr': 0.53, 'eng_Latn': 0.3}",0.8658900260925293,9,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0
